	tweet	class	prediction
18238	RT @TrayPizzy: Not into dressin' to impress these bitches or niggas...	1	0
11575	I'm gonna go ape shit if there is an IF Uchida	1	0
7434	@tyler_wilde I'm just saying, it's not like you were up against a bird-eating spider or something. Bet @Pseudobread coulda done it	2	0
1799	&#8220;@fatbellybella: I know u didnt hit that jigga with my fav purse. .. @solangeknowles&#8221;--no chill! &#128514;&#128514;	2	0
22359	They updated Wukong's new splash so it doesn't look so fucking retarded	1	0
247	"""@SukMySweetness: money only impress the simple broke bitches"""	1	2
12287	It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.	2	0
5237	@Valentin_R94 bitch whatever nigga u were to scared to play	1	0
11729	I've eaten six packs of hello kitty fruit snacks today because I can bitch I'm an adult.	1	0
22048	The most broke people have the most to say bitch nigga how can you afford to speak	1	0
5795	"@bogglethemind83 @AJ0427 Was about to fly to Portugal &amp; open a can of whoopass since they started to zoom out during ""Still run this bitch"""	1	2
5715	@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...	1	0
9200	Errrnigga tryna fuck the next nigga bitch not knowin his bitch is the next nigga bitch	1	0
21446	So yesterday I ran into a dude I went to high school with &amp; he used to be skinny as hell. Now? Omg. Same fucker who slit my tires years ago.	1	0
7101	@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..	1	0
14917	RT @C_da_Esquire: Who tweeting with last night pussy/ass or dick on they breath this morning?	1	0
23788	You ever seen a fine Eskimo bitch?I'm in google images looking them up now.	1	0
21689	Super handsome guys can literally be broke af with no career and some horny bitch will support him into bankruptcy lol	1	0
4483	@Oskzilla come draw and paint with me niggah!	1	0
23953	You're all just crows on the power lines.	2	0
14506	RT @AmandaNer: @royaltyclubvp yeah after she fed up jealous skinny bitches and became one herself.	1	2
3227	"@EyeOnPolitics @chrisloesch As long as its not one of those ""special brownies"" right?"	2	0
1923	"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;"	0	2
25107	to me niggas cheat on they bad bitches bc they think they can get more bad bitches, that one girl will give em a big ass ego	1	0
7387	@todd_calfee @WdmJeff Hell - was lucky to have gravel - dirt roads were a bitch	1	0
15291	"RT @DarkskinObama: Roses are red
Violets are blue
I just fucked yo bitch
.....but nigga do you..."	1	0
19612	RT @iMDatDudeFish: &#128514;&#128514;&#128514;&#128514; RT @VivaLaKash: #ThotGoals .. RT @LessonswithKate: I wanna learn how to jigg really good so I can be in the circle.	2	1
17182	"RT @OhYouNanciHuh: Talmbout ""I graduate next month"" word? Congrats! What in? ""safe food handling"" bitch...if you don't flee from me with th&#8230;"	1	2
4285	@MorganSmith_20 peace my negro !	1	0
14602	RT @BBflockaJames: Point proven ima catch you bitch RT @Aj_Swagggg: @BBflockaJames ok bud	1	0
13637	Niggas ain't loyal gott bitches stiffer than you	1	0
15059	RT @ClassClownKJL: Those 2014 NBA All Star Jerseys look retarded...They look like the combo of a NFL jersey &amp; a FUBU jersey	1	0
1241	&#8220;@Damn_ImTall: Anybody that gets traded straight up for Brandon knight is trash @BrandonJennings&#8221;@BushALMIGHTY	1	2
13625	Nigga you a pussy, hope you got 9 lives.	1	0
1010	&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg	0	1
17144	RT @OTBVA: mook gon wi 3-0 but this battle is bad	2	0
2086	' I guess a niggah just believe in ya that's proof for ya , can name a lot of things any other man wont do for ya... http://t.co/OTvw1vlDPY	1	2
22022	The ghetto thuged out version of tree of life coming soon...	1	0
16604	RT @Lipe_the_Great: Holy fucking shit. Why is a game against a third string qb redskins team so gut wrenching	1	0
20440	RT @shaelynspacyyy: &#8220;@UglyAssDerrick: @shaelynspacyyy they trash though?&#8221; http://t.co/dJ5kvo7RSr	1	2
10046	Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw3 theater player for Darth.	1	0
3813	@JuiciStrawberry Kik is for hoes.You either gone shit or get off the pot.	1	0
8721	Classy rich family kids doing drugs and tryina be all ghetto and shit,while actual ghetto poor kids looking for education to get outta there	1	2
22233	These hoes ain't loyal RT @ArzySauced: @ItsNotHarold man thats the realest shirt i seen tonight. A chick with a flip phone robbed me	1	2
21322	Sixten just shoved like 8 Oreos down his throat	2	0
18947	"RT @alexiswoa_: "" now i know why niggas have sides, my bitch boring """	1	0
4861	@SoWavyTee hey Hun!	2	0
21083	"School
Schoo
Scho
Sch
Sc
S
St
Sta
Stay
Stay h
Stay ho
Stay hom
Stay home"	2	1
494	"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like"""	1	2
25012	the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....	1	2
13768	Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.	2	0
19194	RT @cockyblackguy: When a hoe get outta line featuring @SsippiHippie cat http://t.co/vHGexgIPAs	1	2
11409	I wonder who wrote that blog... Either a hoe dat let a few of them niggas beat to no avail, or a bitch nigga who hoe let a few of em beat	1	0
4732	@SAMMI_boyden idk let's do some redneck shit. ask samuela.	1	0
9251	Everybody loves pot brownies, but I bring crystal meth cupcakes to a party, Suddenly I'm the weirdo	2	0
15808	RT @HawkinsUSA: Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;	1	0
20649	RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...	2	0
23806	You got that pussy nigga disease ain't no curing ya	1	0
16186	RT @JimmyCollinsss: @WesOrrJames all love my nig	1	0
20703	RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess	2	0
10679	I gotta give De Blasio credit. He is a man of his word. Nypd can't arrest niggas for weed anymore hahahaha fuuuuuck yoouuuuu bitch	1	0
5066	@TheGamecubeGuy I liked the day a bird got in your classroom.	2	1
14699	"RT @BestVineFights: ""When you finally see the white kid that called you nigger on Call Of Duty"" &#128514;&#128557;&#128514;
https://t.co/X59D4kMY7P"	1	0
7357	@thejournalist44 best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.	1	0
22249	These hoes be flawgen i swear bruh, a nigga dont want yall	1	0
14603	RT @BCniggas: I know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas	1	0
285	"""@XoXo__Angiee: Bruno fag boy"" you love me."	1	0
17751	RT @SnipesJr_: Don't fall out wit yo niggas over hoes..	1	0
12105	In redneck land ;) #Tennessee	1	0
15823	RT @Heissarcastic: Pop a molly? Why don't some of you hoes start popping birth control	1	0
20942	Really Barnicle? OJ or Anthony Weiner? MJ is a clown show for #teabaggers and the rich. Come on #msnbc do you want good ratings? #morningjoe	1	0
11675	"I'm sippin on Patron nigga , my bitch bad to the bone nigga . She fucked up , I'm fucked up , she like "" how we gon get home nigga ? """	1	0
9609	Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.	2	1
1263	&#8220;@DukeAlexMoore: Malibus on a come-up but in other news she mean denna hoe and not even light skinedddd http://t.co/SGGOkjTScH&#8221; HAHAHA!!	1	2
10164	Horny cougar gets two cocks shoved in her&#160;pussy http://t.co/wYF4ew32hF	1	2
4855	@SlumLord_Laffy bitch.....k?	1	2
20770	RT @wintervphillips: *steals your bitch*	1	2
12408	"Jtfooooo at ""pussy on fleek"""	1	2
1630	&#8220;@Untouchable_T: Ion care about none of these bitches&#8221;&#128175;&#128175;&#128175;	1	2
7681	A squad of dyke cholas fear nobody. They worse than the cartel	2	0
22887	Vandalize that pussy.It's on.	1	2
14400	RT @AC_Hussle: Bron pregame speeches be so trash though lmao	2	0
13253	Mute it hoe.	1	0
7113	@reptar_ray nigglet send me the pictures	1	2
15809	RT @Hayyylayyy_: when I'm pissed I either go merit scholar and use big words or I go ghetto fabulous and talk like I'm trashy. either way I&#8230;	1	0
13063	Man these hoes so familiar, one minute on the team next minute they ain't witcha	1	0
11765	Idk about yall, but i loves me a thirsty bitch. Atleast they not afraid to peruse a nigga	1	0
23271	"Which one .. Corey or Cory.. Or both &#128514;&#128514;&#8220;@illmatic_kid: ""He's half retarded""&#8221;"	1	2
24709	march is about to get mad! #marchmadness #collegehoops #indiana #iubb #hoosiers	2	1
6011	@derek_gatewood it's not ghetto you fool.	2	0
12522	"Kayci and I greet each other by saying ""hey cunt"" like it makes me lol"	1	2
87	"""@BrokenPiecesmsc: @ItsNotAdam faggot read my tweets after dat k"" it wasn't even funny lol"	1	0
22824	U think them nigs u with is with u?	1	0
4878	"@StPaul_Brandon 
She colored not Lebanese"	2	0
5728	@b_shiznitt fuck off bitch	1	0
7560	@yaboysloth you pissing in my trash can again?	1	0
17778	RT @SpacePlankton: If one more FB idiot bitches about the weather, I will hunt them down &amp; kill them with kindness because everyone is enti&#8230;	1	0
2925	@ChristyMack ugly flat chested prude ass white bitch	1	0
25068	"think i should change ""&#9733;Doctor's Advocate&#9733;"" to ""cunt that goes mental"" #hmm"	1	2
8940	Dem niccas run plays too quick	1	0
2395	@AC_Hussle bitches are hoes don't be surprised	1	0
21794	Thanks @delaney_jade for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014	2	0
4696	@Rocko4Real is one of the rawest niccas doin dis shit!	1	0
16136	RT @JayMewes: This is how you eat pussy,repeat after me!!! https://t.co/8E0AqmIaL8	1	2
20880	RT @zLuketheDuke: @TonyJRodriguez just a bunch of rednecks hammered for three straight days	1	0
19023	RT @badblogger69: @wenchbucket that monkey is from hell	2	0
22666	Tiny out here looking like an albino red nose pitbull from a dope boy's trap house.	2	0
13184	Mitt Romney hates big bird. Fascist.	2	1
108	"""@DBAB_Holloway: Check out our 12th man. #CowboysNation"" even with all those faggot ny fans in the stands"	1	0
9089	Draft Drinking Game: chug a beer everytime you see a black woman crying. @stoolpresidente	2	0
14578	RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;	2	1
6016	@dgardner @YoniFreedhoff Sounds like the hysteria over bird flu a few years back. It had a lower mortality rate than the regular flu.	2	1
11555	I'm flexing on niggas and they bitches	1	0
23694	You NEED an iPhone to use their stupid watch? Apple is just grabbing people ankles and shaking the money out of rubes pockets.	2	0
20990	Rose colored glasses only, you guys. #wvnextin6	2	0
11403	"I wonder if that Latino strategy is working?@TPM: GOPer doubles down on ""wetbacks"" but backpedals on ""shoot on sight"" http://t.co/QwlPxxsUIb"	0	2
13990	One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless	1	0
16129	RT @Jawdan__: You're a faggot if you ever had the Kim Possible BBM notification	1	0
3160	@Dswizzle3 naw u keep it 100% fake get yo lame ass on somwhere wigga hell no get on somwhere	1	0
20690	"RT @tupac_taughtmeh: ""@DivaMonRoe2uHoE: Somebody find this bitch &amp; fuck her. She ain't had no good dick fucking With this fat nigga. http:/&#8230;"	1	0
18955	"RT @allly_sunn: ""That's what that means..some kid called me at like 1 in the morning asking me if I wanted to hit the slopes..."""	2	1
1480	&#8220;@NotGrimey &#8220;@BobbyBudnic My brother a faggot&#8221;&#8221;smh	1	0
9887	Hahah its funny how all the little dumb hoes want to follow you nigga just to be all up in your ass like bitch the fuck you kreepen fo?	1	0
22023	"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself"	1	2
6685	@kincade00 you seen it hoe put that cash up bitch imma take your money and spit on your fat ass	1	0
18700	"RT @_JBsoprano: ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@JaeTips"	1	2
1615	&#8220;@TripleOgi_: Kanye might be the first nigga to successfully save a hoe.&#8221;lol this a original . Tweet	1	0
2132	' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !	1	0
24704	making sweet love to my hand cause i cant buy a hoe tonight	1	0
1768	"&#8220;@cooney_mane: @BrianMC630 ""they played a great job"" who's the retard now?&#8221;

&#128514;&#128514;&#128514;"	1	0
5256	@Viri_BraceFacee wassup niggah	1	0
22880	Use to trap them birds now I'm fly like a birdddd	2	1
5158	"@TitsOfAnarchy 
I glads dis colored man cans be of soyvice fo da white man"	1	0
7184	@sbsylvester @kieffer_jason nigga stfu u not funny we all laughing at yo retarded ass just stfu	1	0
6817	"@marcostc__ niggas be pressed 4 pussy
it ain't nuthin
instead of worrying who dat bitch fucking 
why don't u get chu sum money"	1	0
4195	@MeekMill u really got these coons out here dreaming	1	0
3243	@Farrahisawhore @PersianFarrah nice account faggot	1	0
11709	I'm the real Tony Montana, I got 50 naked bitches on a banana boat	1	0
2402	@APrivilege lmao.. Brutal for the nigs who can't get jobs, lol..	1	0
9847	"Guess I'll have to add Robin Williams right next to Charlie Chaplin.
Now Adam Sandler remains my only favorite comedian left."	2	1
8071	Auburnnn hoe	1	0
5084	@TheMayorMatt pitch, chip and slide ur dick in tight clam #22 love it #mywife	1	0
10027	Hear the birds on the summer breeze, I drive fast	2	1
3682	@J_Logan And you know best about the bird moves...!!!	2	1
3344	"@GingerDemoness 
My shit's like an eggplant baby. Black and big enough so dat all da women gets dem a piece"	1	0
17440	RT @RayRayOspeciial: Hate a broke bitch and nigga	1	0
21686	Sunday's are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league.	2	0
6681	@kincade00 don't watch me watch tv hoe	1	0
439	"""Dad say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;"	1	2
25177	what's wrong with bitches fuck nigga	1	0
10793	I hate when people organize plans and you end up reaching the destination before them...bitch don't ask me if I'm here	1	2
13766	Not a fan of her... guess im the minority.RT @KfromtheG: Beyonc&#233; ratchet ass is trash RT @Vagitarian__: you're the anti christ. KfromtheG	1	0
4536	@PerezHilton \the whole bunch of the trash needs 2 jus go away. they r jus trash!!!	1	2
16861	"RT @Miss_EmilyAnne: Good pussy&#128049;&#128166;
Is like a drug&#128138;&#128553;&#128079;"	1	2
18745	RT @_RiveraJustin: It's unattractive when girls act ghetto	2	0
2837	@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap	1	0
8311	Bitches love beefing over a nigga that's always in other bitches faces.	1	0
9750	Good day spent with my faggot	1	0
8556	Can we bomb the selfie-monkey out of my timeline?	2	0
16818	RT @MichalaSmith4: shout out to the faggots who took a million and one selfies on my phone. &#128530;&#128514;&#10084;&#65039; @zzachbarness @michealallen72 http://t.co/&#8230;	1	0
5881	@chanelisabeth well you're a first class bitch. So go on with your bitch life, bitch	1	0
23303	Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.	2	0
11106	I rather watch the oak cliff redskins and oak cliff comets play hell	2	0
15525	RT @FashionIsKEI: Don't no real bitch want no soft nigga..	1	0
10380	I can tell when certain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup	1	0
16794	RT @MelechT: Apartheid. &#8220;@No_Cut_Card: pedestrian check = show me your freedom papers you darkies.&#8221;	0	2
2414	@AbstractLife two trash ass passes you know damn well you saw it too. on 2nd and 3rd down. before Santos won the game.	1	0
24897	respect the birds. peace in pieces.	2	1
4153	@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...	1	0
2078	' Happy birthday to my main niggah right here &#1041240;&#1043358;&#1043359;&#1043323;&#1041681;&#1041636;&#1041629; We been at it for a minute same dreams of bein rich and we... http://t.co/Oy4x1yXHZe	1	2
7648	A hoe nigga will not be tolerated,	1	0
19765	"RT @jburnone: Cheating ain't no accident hoe!
 fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!"	1	0
6831	@max_dashevsky u and taber the shit coon	1	0
17487	"RT @RickNothing: I love how ""twat"" is gender neutral."	1	0
605	"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?"	1	2
22350	They should free all da real niccas n give the snitches da time	1	2
12336	"Jameis Winston got benched for standing on a table and saying ""Fuck her right in her pussy"".

The irony is so deep you can use a shovel."	1	2
4976	@T_FLYE he killed that hoe though	1	0
16019	RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening	0	2
11258	I think you fuckin wit the wrong niggah	1	0
4216	@Midnight_Snacka bitch I don't want yo fat ass following me hoe	1	0
10092	His big ass smile, his eyes is chink.	0	2
25174	what a retard lol	1	0
7088	@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.	2	0
6437	@jessicacassell1 find a new hillbilly!! #spiritweek!!	2	0
18153	RT @TheeJenBunny: Oh you missed bitch- bitxhes who got socked in the face	1	0
13726	No one has even eaten a Twinkie in, like, decades.	2	1
20540	RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot &#9825;&#9825;	1	2
12569	Known to take a nigga bitch real quick	1	0
17526	"RT @Roulettista: Mertesacker saying ""give him the ghetto fist"" is still goat"	2	0
1822	&#8220;@iTweet4UglyPpl: &#8220;@KirbyMouf: No one wants an ugly nigga, so you've got him all to yourself. No more stressing over hoes&#8221; &lt;-&#8221; lies !	1	0
13745	"No. She's gonna sit tf down &amp; text her ""hoes."" She's not gonna care about what you're doing."	1	2
2910	@Chillindillan71 damn! Thot I blocked ur fuzzy butt. Have now. &#128541; @virleehol @LanceSilver1 @ChristieC733 @WayneBogda @1_conservative9	1	0
2406	@A_Brown_30 and I just cleaned the entire fucking weight room. Looked like a tornado went through this bitch.C'mon franklin @Franklin_Probs	1	0
24863	prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho	1	0
7264	@sorryimalex wake up you little bitch and follow me	1	0
12372	Jihadis are running a claim that the King of #Saudi Arabia died two days ago. Must be the bombs falling on em that r making em hallucinate.	2	0
311	"""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh"	1	0
14738	RT @BitchBeEasy_: niggas w bitch tendencies&lt;	1	0
22946	"Wanna find out the truth about somebody? Just tell em ""NO"" and watch the real bitch nigga or hoe come out em!"	1	0
4968	@TNKidsFoodPorn @Oreo ..............&#128530;	2	1
22202	These bitches really marry to some rich ass niggas	1	0
9495	Fuck around and get your honeybun took in that bitch with all that crying nigga!!	1	0
18668	RT @_CDiddy: Hate to break the news but u spam bro RT @MojoGreen1217: A dyke a tuck her titties in the winter and start calling herself Mr.&#8230;	1	0
614	"""You ain't my bitch"" is my favorite response to long texts"	1	2
12440	Just hand them the game you zebra jack asses and save us all the trouble of watching	1	0
4163	@MarshallSOTS It's @JakeEye3 's favorite fucking jam! I haven't seen it, but judging by there being a little girl in it, it's probably trash	1	2
10888	I just want to punch you in the throat when you get my order wrong stupid bitch at sonic	0	1
3759	"@JfromHuntington #Savages 
Day is like coloreds dat wrap day hoes like mummies"	1	0
18761	RT @_TommyGunn_: Some of you cunts owe me money.	1	0
21293	Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;	0	1
17301	"RT @PoeticGenius19: You go back and forth with a girl, youre a ""bitch"" you let her disrespect, youre a ""bitch"" LOL"	1	2
2587	@BUKPSYCHODRAMA just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes!	1	0
2496	@AndrewJBurns1 I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit	1	0
2743	@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas	0	1
2228	".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?"	2	1
23703	"You a hoe if you ever ""fstow"" after midnight"	1	0
1142	"&#8220;@AyoO_Fettii: My Anaconda Don't 
My Anaconda Don't
My Anaconda Don't
Want None Unless You Got GOALS Hun &#58143;&#58113;&#128213;&#128218;&#128176;&#127969;&#128107;&#128141;&#8221; Smh . White Ass niggah ."	1	0
17739	RT @Smiilze: I'm finally finished work. I'm going to have to chug this bottle of wine to catch up to you guys. Challenge accepted.	2	0
4720	@RuizMaria15 you let me know then lol I'll go over and kill all them hoes	1	0
22363	They're calling it #Sandy because the wind is going to make a lot girls clams really sandy	1	2
11891	If u expect me to stop playin with niggas But u playin widd bitches I can't deal	1	0
21173	She feelin a young niggah	1	0
3542	"@IHuntGoblins @Sinatraa_ every time I beat you I'm ""being a faggot"" maybe I'm just being better than you lmao"	1	0
2430	@Adrian1_knowsu nigglet &#128530;&#128536;	1	2
4313	@Mr_Greatness28 I send them hoes because ain't nobody gone play me but geez lmao not when they ask for them	1	0
7186	@sbsylvester how could I be a fag? But I like bitches please tell me	1	0
3953	@King_Albert21 @Ceto_13 ha ha look what this fag said lol	1	0
10161	Horny Japanese MiLF showers and toys her soaking wet&#160;pussy http://t.co/8hrKgFyUk8	1	2
9204	Europeans taste-test America's most white trash snacks via @sohostyle http://t.co/TN2M01A1IQ &#127839;This is hilarious! #foodie-ish	1	2
12071	Ima have to fuck with my nigga Omar about those weed brownies	1	0
24541	if i were to die and be resurrected as an animal id be a howler monkey	2	0
3354	@Gjulio34 we don't love this hoes	1	0
2136	' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .	1	0
16951	RT @MyJim_AintSlim: Chris Brown reached maximum level of Icy with this hoe. http://t.co/SAhGE1wGaS	1	2
11557	I'm from #SouthChicago so I know it's bad but...bitch, it ain't like you live in Englewood! #FOH	1	2
6534	@kater_tater_ shine bright like a bad bitch	1	0
12603	LOL there's a talking monkey live on the internet! Will wonders never cease?	2	0
8972	Did you all hear this #bundy redneck? Someone should show him how niggas play.	1	0
158	"""@KelsieBelsi: You're not a man if you refer to every girl as a bitch"""	1	2
19066	RT @big_business_: RT @OGFlash MY CHEST RT @PacmanJonez: Kobe getting docked 100K for calling Ref a faggot RT @iCelestial: What do y'all co&#8230;	1	0
3011	@D_Palomino52 @TheOneMiss_Luu you my niggah though Daniel! Lol	1	0
12232	It's a recession on everything RT @cindielu Chasing pussy is never attractive!	1	0
8969	Did the Italian bird just call Janet a calzone? #UNCLEtweet	2	1
460	"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please"	1	2
24500	i really want an xbone now and if you said i would say this a week ago i would call you a super retard	1	0
18584	RT @Yes__We__Cam: Selfie game retarded http://t.co/HpLo9JaP9K	1	0
17153	RT @ObamaStrawman: Joan Rivers said I was gay and Michelle was a tranny. Perhaps her death was no accident. See Clinton's and Ron Brown/Vin&#8230;	1	0
20926	Ready to go get my fried Oreos	2	0
1414	&#8220;@LilReese300: No yu can't get no money yu silly hoe...&#8221;	1	2
22057	The only part of the awards that I liked was the dykes part of the cypher &amp; the old skool female MCs.	1	0
16628	RT @Lmao: When you eat food that's too hot and start breathing like a retarded dragon.	2	0
5359	@Yankees go away already @Frizzle18	2	0
15079	"RT @Cloudy_goldrush: #In2014 ladies please start being grown women. All These ""bad bitches"" gotta grow up."	1	2
12044	Im order to be a real nicca you gotta be Real ... Nicca!	1	0
1043	&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;	2	1
13366	My head too big for snapbacks&#128553;&#128532; &#128557;&#128557;&#128557;, I like beanies better anyway&#128076;	2	1
12503	Karlie jus put all these bitches on niggas better start checkin they wheels after y'all drop y'all bitch off	1	0
17691	RT @SheswantstheD: when u and ur boys discover a hoe http://t.co/3tK3UsCLwd	1	2
2656	"@BillPeriman @Po_st 
I bet he would have gone ape shit and killed them all if they attacked Muslims."	1	0
20028	"RT @luke_brooks: There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki&#8230;"	2	0
8861	Damn change change niccas	1	0
6746	@letsdancemofos @markkelly1983 haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously.	1	0
863	#metal only, honkies!	2	0
21970	The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.	0	2
1143	&#8220;@AyyyeThatsChubb: I wish i had my dad in my life but the bitch ass nigga still think im not his child!&#8221; LMFAOOOO but damn that's sad cuh !	1	0
14521	RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture	2	0
18878	RT @_katrinasalazar: this what most of yall hoes need to admit . https://t.co/SXz6y0HRR0	1	0
10660	I got some yard work i need done....you got me? RT @MidCityAce: Control your excitement sir... &#8220;@11wdNICK: Lets gooooo Teena bitch!!!&#8221;	1	2
13429	My nig kkeldalegend took me out for some more of that good old New Orleans soul food! http://t.co/vCBKAcQBHV	2	0
7143	@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING	2	0
12490	K dude seriously I'm not retarded, so stop talking to me like I am or I'll start being retarded and make you change my drool cup	1	0
6590	@kieffer_jason @hunterbuch66 @sbsylvester u fucking trailer trash	1	0
2036	"&amp; I keep that bitch on me , it's part of my fashion 
So nigga see me when you see me , catch me in traffic"	1	0
9415	For some reason I always assume guys who act like that in trucks have tiny dicks HAHA #fag	1	2
4009	@LeMochaMojito bitch who is you?	1	0
4510	@PacTha_Mac imma shoot that bitch	1	0
12657	"Lesbians all be like ""yo-ho and scissor me timbers!"""	1	0
10385	"I can't believe that someone announced before the movie to the crowd that ""They came for the bitches"" &#128557;&#128514;"	1	2
21790	Thank you Charlie #FF @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado	2	0
208	"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!"	1	0
17036	RT @NikoWavy: If you know yo pussy smells like death why tf would you sit there an let a nigga finger you? Bitches have no shame man.	1	0
25254	yeah these valley faggots can go fuck themselves	1	0
15476	RT @EricWithAHotDad: If you cant pass the asvab you might as well just go full retard	1	0
1156	"&#8220;@BasedDevJay: bruh i'm telling you if she got 
zebra print bed sheets 9/10 she a hoe&#8221; @rachel_dority &#128514;&#128514;&#128514;"	1	2
25146	ur trash! http://t.co/6KN7PzTgl8	1	2
11184	I still can't get over some of these retards going ape shit over this iphone 5, makes no sense to me whats so ever.	1	0
7797	All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;	0	1
12231	It's a plane, it's a bird, nah it's just me doing laps around the dam. Lol	2	1
6510	@k_tempsss lol then they have one more flavor I think it's yellow idk.. But yea there bomb.	2	0
17759	RT @SolelyJones: Lowkey Apple made iOS 8 like this so niggas get caught and have to buy their bitches iphone 6s to make up	1	0
22341	They make sure they have these reality shows lined up for you hoes.They won't leave you high and dry.	1	2
8400	Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese http://t.co/Usz8gJnZl0	2	0
9119	Dude said ice jj fish created player on 2k retarded too lol	1	0
2738	@BrendaGisselCA I'm not Mexican enough for the real beaners yet too Mexican for the Americanized beaners :(	1	0
6980	@obamac0re I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to	2	0
18588	RT @YouCanHaveHer: You either gay or straight don't talk to me bitch please &#9996;	1	0
9617	GM....don't be the bird that didn't get the worm today #GoStampsGo84	2	1
24604	it's a brand new day and the birds they chirpin	2	1
1023	"&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@AlisaRenee: you a faggot if you eat pork chops."""	1	0
6873	@mikecheck_123 the favorite drink of white trash everywhere....	0	2
16888	RT @MosoKnowso: RT @TroyAve I got no interest in tall skinny model bitches! I like my women with some ass &amp; hips ...	1	2
8876	Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL	1	0
13603	"Nicki said ""fuck those skinny bitches""...uh oh"	1	2
