	tweet	class	prediction
10821	"I have to stop using ""bitch"" so often in my everyday conversations"	1	2
21639	Stop trying to be down honky http://t.co/0MALBNDkn9	1	2
85	"""@Blackman38Tide: @WhaleLookyHere @HowdyDowdy11 queer"" gaywad"	0	1
20824	"RT @xo_FCK_LOVE: ""@HelloBrooklynn_: Not sparing no hoes&#128514; http://t.co/q3fskcY6L2"" &#128175;"	1	2
23812	You have my word we will RT @JRwrz: @Thotcho beat those fucking faggots pls	0	1
1387	&#8220;@Kevhoeee916: If I couldn't trust some of the homies how could I trust these hoes?&#8221;you can't lol	1	2
7243	@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry	2	1
22552	This is why nothing gets done. Morons like Coburn trying 2 ad a gun amendment 2 a public works bill. Push back on the #teabagger #morningjoe	2	1
21967	The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...	2	1
23126	What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.	0	1
604	"""Work"" - @tydollasign Gets me through those rough days hahaha #hoes"	1	2
20623	RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.	1	2
4911	@SteveWorks4You ..how much knob do you gobble in one day? Youre in over your head. What a blockhead you are.	1	2
6129	@fangsbites @the506 Huge Yankee fan....enjoy http://t.co/tKM8l9Ty	2	1
9452	Fresh out the gym but yet I'm bout to eat free birds.	2	1
24197	can't decide if i should wear my yellow rain boots for the purposes of being all black &amp; yellow errrrything...	2	1
18332	"RT @UmmmSassy: ""You're such a bitch"" http://t.co/3m1bRIlvfp"	1	2
3835	@JustDoItSlow &#128530;FOREVER 21 hoes	2	1
6452	@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite	0	1
24819	omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid	0	1
3041	@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy	0	1
20331	"RT @rappersaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy."" http://t.co/wL3mtG&#8230;"	1	2
23037	"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;"	0	1
5027	"@ThatAngryNigga he probably took off a point because Gibbs isn't from the East Coast and says ""hoes."""	1	2
3476	@Honeysuckle_Tav Well he canonically plays the troll equivalent of Pokemon... *throws the new Fairy type at him*	2	1
1920	&#8220;@riyastunna: don't fall in love with a bitch&#8221; #bestadvice	1	2
6981	@officiallyshay where you been at nigglet? I ain't seen you in a while.	1	2
21081	Scandal: A Negro Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: A must see for Hebrew Daughters of Zion!	0	2
14096	Parents Television Council: 'Scandal' sex scene after Charlie Brown was not OK | http://t.co/y3GnT4l7vc	2	1
4879	"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people."	0	2
19205	RT @connorbagen: You know she's a dyke when she asks for men's golf clubs	0	1
7577	@yooocaly lets hang fag	1	0
19563	RT @iCARLEYBBY: &#8220;@LexLuthorDaKing: Some* RT @iCARLEYBBY: Niggas be so pressed for pussy&#8221; my bad yes some!	1	2
21918	That's okay minivan, you can run that red light, I'm sure your nail appointment is more important than my life. #bitch	1	2
12404	Jose Soto: Reflections of a former gay teabagger http://t.co/XtMMuzyK	2	0
22402	This bitch @Lvl_7_Eevee buys sparkling water.	2	1
782	#Shoutout to everybody that follow a nicca!!	1	2
7936	And I'm definitely top 3 at makin beats in the city but y'all niggers love your trap beats so y'all probably won't admit that	0	1
23277	White bus drivers are all white trash. #LosAngeles	0	2
13791	Not trying to follow any spooks, no offense ...	0	2
17391	RT @RWSurferGirl: Toss 'em out of office? Or just throw 'em in the trash? #trashbucketchallenge has politicians on the run at... https://t.&#8230;	1	2
11991	"If your a nigga ... And you use the term "" yassssssssss "" im just gonna assume your a fag"	1	0
8979	Ding ding ding &#128514;&#128514; &#171;@saudiasade Sagittarius - trash.&#187;	2	1
5247	@Victoria_Star1 haha..monkey feet,i like it..but 4 real,feet are magical on a back..it smoothes every nook and cranny of tightness ;}	2	1
3747	@JennyTripleTit it's also a bird, a city, and a math theorem. I make no assumptions!	2	1
17803	"RT @StLNetworkGuru: Write in Christine LaPorta for #MOSen #Ferguson She represents all

ChappelleNadal refer to whites as crackers &amp; KKK ht&#8230;"	1	2
17569	"RT @SUPERi0R_422: My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot""."	1	2
1691	&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao	2	1
17441	RT @Rayban_Guwop: If money&#128181; was my girl&#128143; id stalk that bitch.&#128520;&#128270;&#128294;&#128064;&#128175;&#128174;&#127796;	1	2
13125	Me and my nigguh stay doin it	1	2
3606	@InfidelAlie touch&#233; muzzie fuckers, hope it was set to go full of bacon and pork rinds	1	2
5412	@ZakSitton lol cracker	1	2
2932	@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.	2	1
1124	&#8220;@Alondra_Lu: Ain't that a bitch&#8221;	1	2
7613	A 50 dollar card make a young nicca go hard .. Throw in a cell phone i can get you left on the yard!	1	2
1637	&#8220;@WavyGodd: I don't like a ghetto female&#8221;&#128567;&#128078;	1	2
4852	@SlimGirl_Probz das calld usen yo brain retard y would i whoop yo ass n front of da police	0	1
1459	&#8220;@MutateRoos: You can be Seminoles but not redskins? K&#8221;Seminole tribe got an agreement with them..fsu pay them to use the name	1	2
4565	@PrinceDemitri @TheWeek @russlljones Typical Hitchens type atheist and was watching a doc on how hollywood hates god, ready to mock it.	2	1
5225	@UnicornCowboy @Lvl_7_Eevee @hisorraya mutha fuckahs better bring me all the brownies ever!	1	2
20491	RT @sorryimalex: idkmadz tbh I've seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate &#8230;	1	2
11236	I think I figured out where white trash Americans come from: the rural parts of Europe.	1	2
12158	Is it weird licking your own nip?	2	1
13994	Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.	2	1
22161	There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job	1	2
21419	So my daughter seen Charlie Villanueva... Questions on 1,000 &#128514;&#128514;&#128514;&#128514;	2	1
18982	RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die	0	1
595	"""What I do? @betysweetcocker: Gotta report you as spam RT @80sbaby4life: Ladies RT if your head game better than your pussy"""	1	2
9722	God made male and female blades of grass. Every living thing must reproduce itself to stay on this Earth: birds, bees and grass. Sex=Natural	2	1
8696	Chiefs fans are the only ones that claim my takes are wrong about Dogshit trash Quarterback Alex Smith.	1	2
18203	RT @TommyReaINigga: All y'all dudes that just favorite this is a faggot smh	1	0
17578	RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f	0	1
5157	@Titan4Ever2488 some Mets fan tried telling me Rivera isn't of the best Yankees of all time because he is just a closer. WTF	2	1
18862	RT @_iChrisP: &#8220;@Shane_A1: swear me n zee da only niccas who aint got da update yet&#8221;&lt;I'm right there wit cha bruh	1	2
6908	@monkbent What's with that come-at-me-bro bird? Stressful.	2	1
5778	@billyrunaway Hope she's larger than a bird.	2	1
5677	@andersonDrLJA i'm so sick of self serving politicians standing by while BO trashes America. #WeAreRepublicNotRegime #ImpeachObama	2	1
12146	Iont see how some of you niggas fags!!	0	1
16561	RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck	0	1
11832	If ever sports seemed scripted , this ending to this Yankee game proved it	2	1
14553	RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300	0	1
23286	Who fukn wit @Rocko4Real for real for real .. Dat nicca be riding!!	1	2
6460	@jonnnycashh #pussy	1	2
9625	Gab and Bri both fell asleep on me. #hoes	1	2
2785	@CBSThisMorning @charlierose racist @NorahODonnell tx trash racist why wld u intvw @MittRomney n ask racist questions itwas so disrespectful	0	2
8753	Confusing circumstances seem to get in the way of your high ho... More for Virgo http://t.co/nrAAI6dhVx	2	1
5065	@TheErniie You're a little bitch.	0	1
22565	This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted	2	1
5284	@WendyDavisTexas your 30 second add just ruined it. A new low picking on a cripple	2	1
18422	RT @WWECrowe: #JerrySpringer on #RAW ...... The white trash side of me is applauding @WWE	1	2
4951	@Swanny_9 where are the birds at? Wasn't it Port where birds were all over?	2	1
4453	@OVOtilUOverDose @flossinlawson11 niggers*	0	2
21641	Stop whacking off in the shower queer boy! @Ilovebamf	1	0
15555	"RT @Fit4LifeMike: @Whitecholo23 @chanelisabeth true i need to sleep to make them Gainz bruh!! So all the hoes stay Mirin ;p 
Alright, later&#8230;"	0	1
21087	Scott brooks finds new ways to flip me the bird each game. I know it's the right move but #Idontcare #KDStreak #imsad	2	1
6809	@mah5H stfu white trash	0	2
14084	Paceys just told me about how flash was touching himself and he was turning yellow and black.. #whatwashedoing &#128514;&#128514;	2	1
17883	RT @SuzanneEvans1: The Shocking True Stories Behind Your Favorite Classic Fairy Tales http://t.co/nINVwOXM9z via @HuffPostBooks	2	1
1487	&#8220;@OhhNickHarmon: If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;	1	2
23531	Y'all sleep on Shy Glizzy &#128564; Young Jefe&#128520;	2	1
11949	If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?	0	2
20396	RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;	0	1
6041	@dolphrudager You don't have any kids?! What are you, one of them queers!?	0	2
19259	RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;	1	2
25041	there was a bird on the back balcony, dead. with sadness I reflected on the fragility of life, put him in a bag, and threw him in the trash.	2	1
2720	@BossMelle never followed him ignorant monkey	0	2
4433	@NyJusDntGAF just like a nig to come home when ever they want	0	1
14218	Pop a nigguh, sound like crisco	0	2
5538	@_____0__o______ faggot	0	1
12395	Johnny Rebel - If I could be a nigger for a day: http://t.co/JPKdkpbjxh	0	1
15205	RT @DBN_kev: Cry some more RT @PacDaGoat: That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/7s0v4pm7IB	1	0
6010	@derek_gatewood I got a kenwood amp to but it's probably ghetto, right?	1	2
14795	"RT @BoujieAssMeena: I always text my besties like ""bitch call me I got the scoop&#128064;"" &#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;"	1	2
426	"""Ain't that about a bitch""... What does that mean?"	1	2
2207	"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon."""	1	2
18291	RT @TyDunne: Have to go with the slant pass to your outside linebacker in that situation.	2	1
9761	Good morning ig .... Giving u white trash body &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas&#8230; http://t.co/w9QI4bIlKT	1	2
12848	Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda looks like a negro league player http://t.co/SngyNAGULC	1	2
5037	@ThatChrisEckert Gobble de gook	2	1
286	"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;"	1	2
12481	Just touch down in Jamaica tryna smoke two acres . Send a nigguh to his makerr	1	2
13043	Man I'm tryin to take my intoxication to Charlie Sheen levels today and I'm going to do just that	1	2
5508	@_SparkleLikeZen saves you a brownie*	2	1
354	"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!"	0	1
5007	@Tee_Bizzle hoes* are more fun	1	2
17697	RT @ShmurdaGang: Free wop	2	1
13647	Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes	0	1
13452	My pits be stankin from doin dem flows. Is hard on a ol colored body in da heat. Dem white women be pushy when day want dare flows fixed	2	1
1573	&#8220;@THQcheerios: &#8220;@TropicalBlanket: &#128522; http://t.co/YWj1I0wMa9&#8221; go to sleep bitch&#8221;stfu	1	2
24833	one of my cats killed a baby bird and a cardinal	2	1
11410	I would bitch about the weather being bipolar, but I'm just gonna appreciate how nice it is instead	2	1
658	"""riding with my bros still don't trust these hoes"""	1	2
2822	@CallNeeshCakey pop wop and drop it tho	2	1
14100	Part chink.	1	2
5903	@chucktodd @meetthepress he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...	2	1
18216	RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man.	0	1
18061	RT @TheFactsBook: Twitter has a bird as its logo, that&#8217;s why when you join you&#8217;re an egg, and your home button is a birdhouse. Why am I ...	2	1
15865	RT @HoboKarl: While the men will often be rambling and retarded, the women will appear trashy and tipsy, lawless and lustful http://t.co/A5&#8230;	0	1
10104	Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.	0	1
6229	@gvvenivere learn how to type ya hillbilly	0	2
11789	If I ever committ a crime, you can cite LVL as being the sole influence.	2	1
7182	@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe	0	1
7688	A-Rod said the number #13 he wears on his uniform is for opposing teams to fear him but the fact is A-Rod is a damn cancer to the #Yankees	2	1
18680	RT @_DalvinA: &#8220;@Can_iGet_8: I can't stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story	1	2
16303	RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;	2	1
7548	"@xcorey21 is that I'm ""a twat"" or ""I'm Twat"", like formally?"	1	2
3733	@Jaytwofly @G_MUCKA good leave you stupid faggot	0	1
20133	RT @mitch77c: Whatchu know bout livin in the ghetto, eating cottage cheese 3 times a day. Lil salt Lil peppa lil A1, Lil barbeeequeee @Ueon&#8230;	1	2
17714	RT @SimplyPerfectt_: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst.	2	1
6712	@kristin12909 better nig. Lol but if anything ill flip u the 10 or something. Im tryna get some more cash	0	2
2213	. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.	1	2
3044	@Darknight420 It's showing Fairy blocked me @hajihuntingpat @PaulSmitheringa @JoeDouglas1 @JewJitsuGrl @blackorchidm16 @taxman206	2	1
6826	@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.	0	2
18093	"RT @TheOneTrueDisco: A list of mythical creatures:
Jackelope
Phoenix 
Griffin
Fairy
Unicorn
Pegasus 
A woman that knows where she wants to &#8230;"	2	1
19843	RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!	0	1
19932	RT @league_mvp: If you feel gotta party every weekend for entertainment, ima just assume you embrace partaking in hoe-like activities	1	2
4350	"@NYRKelsMads 
I be wishin you was local. I takes you to da Yankee game and spoil you"	2	1
22068	The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred.	2	1
12896	Lol Jk I changed my number on them ho*s	1	2
15346	"RT @DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/a1SDHBY8XT"	1	2
7397	@travistefft I know how you feel....I never thought I'd see the Sox win in my lifetime. Hope you can use Ant's Yankees hook up to see a game	2	1
12280	It's so shady when you bitches talk to guys w/ girlfriends that's so disrespectful to do to another girl	0	1
15285	"RT @DanielMtz1997: 20 rts I'll go down there and say ""fuck er right in the pussy"" &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/RZFhAbWTSv"	1	2
11255	I think this nigga retarded G	0	1
7233	@sippey That's where birds came from.	2	1
3966	@KristynEdwards why were there penguins and a bird in the puppy bowl???	2	1
12555	Kip Tokuda, yellow guy working to niggerize the Seattle PD, died. Too bad there's another POS hiding in the wings to replace him.	0	1
14707	"RT @Bidenshairplugs: Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron. 

#Ferguson"	0	1
10826	I hear the same thing day in and day out.... its for the birds.	2	1
6146	@foreverschmoked vertical nip bars..I already have horizontal ones so I think it'll look hella cute	2	1
4629	"@RealGilbert &amp; the hunters anthem goes ""Al Goreing we will go, Hi ho the dairy O Al Goreing we will go"""	2	1
13038	Man I swear today's like nation hit tony while he's driving day.... This chink almost smashed into me...	0	2
3366	@Godsmack_Music @iTunesMusic @iTunes That band is white trash, and only white trash would buy that album.	0	2
12906	Lol at these honkies talking trash I'm done with this shit #growup #whitetrash	1	0
998	&#128514;&#128514; fucc nicca yu pose to be pullin up	0	1
9679	Getting off twitter jigg trynna stress me out more I don't need this type of heat&#128553;	2	1
8895	Dat nicca had Jordan cleats!	1	2
18055	RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on	2	1
9623	GUYS, I just walked into an office, and the secretary has a bird. Looks like I may just find out for myself. http://t.co/T9U4VGWJWv	2	1
1308	&#8220;@GlitteredInPink: @West305 you like 5'8, you needs to&#8221;....1. You a hoe. 2. i'm 5'10(breaking11) 3.suck my dick.	0	1
21485	Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh	1	2
19341	"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;"	2	1
598	"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an"	0	1
5138	@TherealGeorgeZ you are a pussy without your guns bitch as spic. Your daddy doesn't even respect the sperm he drop in your moms stank pussy	0	1
14130	People on this site are fucking retarded sometimes	0	1
20428	RT @scottiken: It's settled. The Ding Dong is far superior than the Twinkie.	2	1
6906	@moneypulatief @globalriot Nee dat is na langdurig gepest worden.Zoals ik al zei:in d kiem smoren.Is ook vb voor t kind hoe je moet optreden	2	1
4367	@NaomiDanielson that's like what some trailer trash chick would name their cat /-:	1	2
337	"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*"	1	2
18015	RT @ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH	1	2
22628	This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;	0	1
5767	@big_business_ lmao dog just type them out and let them faggots try to decipher it.	1	0
12824	Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho	0	1
18892	RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;	0	1
1543	&#8220;@SarabiaErik: I just accidentally ate a pot brownie. I guess there goes my pledge of being drug free for life . lolz .&#8221; Lmao #College	2	1
22744	Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy	0	1
21249	Short answer: Yes. ~ Sage Grouse Rebellion: Will Obama use two small birds to limit oil drilling in the West? http://t.co/TK0nZBBTte	2	1
12785	Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!	0	1
12841	Lmaooo wait so why everybody talm bout card crackers?! I missed it	1	2
19581	"RT @iDntWearCondoms: If your girl see that another girl likes you, her name is ""this bitch"" until further notice."	1	2
4689	@RobFernau @GregAbbott_TX @NRA dead babies piled up like trash at a dump Something to be proud of	1	2
6705	@kliontiii @yfly23 lol tell Liv none of her usual redneck hillbilly places an none of ur black gangsta places either	1	0
4750	@SSickStory Lester tried to eat your bird	2	1
3963	@Krbfarms @Cornfrmr Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie	2	1
12288	It's this dyke chick cut hair in the barbershop look just like Future	0	1
23476	Wow my dad just racked me what a fag	1	0
4343	"@NOAA #EarthDayNOAA 
Is da colored folk allowed to join? Cuz in my hood folk worried about da watermelon not growin and da chicken too small"	1	2
6310	"@iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies"	0	2
14936	RT @CamAnderson31: @FrancoisKilljoy @202SOLE YOU might not but the reaction was the same, everyone said that brand was trash yet all his sh&#8230;	1	2
4348	"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do."	2	1
12277	It's scheduled up already, tho #bitches&gt; #BryanCranston&gt; One tweet and he's got #JoePesci out there making fun of #stolenbases&gt; #BASEBALL	1	2
5248	@ViewFromBoxSeat She's a cunt	0	1
17492	"RT @RiddMcCoy: Where is everybody getting this ""fuck her right in the pussy"" sayin from?"	1	2
25063	they probably hate me even more because not only do I look white (when I'm technically a poc), but I have white hair now I'm double cracker	1	2
12540	Kicking niccas Tf outcha mentions like http://t.co/bEl7uNzgLt	1	2
23375	Why niccas be hating tho lol .. Let me live homie	1	2
20091	"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke"	0	1
3266	@Flow935 jus wanted to let y&#225;ll know hope the hurricane kills your soca sunday trash #LORDWILLIN	0	1
21878	That night cap nonsense is for the birds.!	2	1
14033	Only white trash would call slants and hindis and moslems their equals.	0	2
4524	@PaulMoon8 @yurista4life @justinmiculka01 you fuckin Yankees I'll be there in 2 months I'll meet you pussy	0	1
18092	"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;"	1	2
4650	@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.	0	1
20727	"RT @versaceezy: side hoe: let&#8217;s make us official 

me: https://t.co/Kfqy4ouFgo"	1	2
4311	@MrRedMartian this pic is trash. D!ck is dry af.	1	2
21572	Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.	0	2
16502	RT @Lady_Trucker: To Fez: Your nipples couldn't be covered by two trash can lids. @RonnieBquotes	1	2
19252	"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;"	2	1
20648	RT @tokmetzis: Dreigdwergen, haatsmurfen en de Roze Khmer: hoe Twitter een slagveld werd https://t.co/lhVKkkHQDF via @decorrespondent	2	1
1799	&#8220;@fatbellybella: I know u didnt hit that jigga with my fav purse. .. @solangeknowles&#8221;--no chill! &#128514;&#128514;	2	1
5795	"@bogglethemind83 @AJ0427 Was about to fly to Portugal &amp; open a can of whoopass since they started to zoom out during ""Still run this bitch"""	1	2
7101	@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..	1	0
23788	You ever seen a fine Eskimo bitch?I'm in google images looking them up now.	1	2
6160	@fucktyler me too Tyler it just makes me think that they're lil nigger baby hoodrats.	0	1
1923	"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;"	0	2
2983	@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;	0	1
6081	@ehasselbeck @bi_politics teaching that pretend son to b a pussy! his son would have LACE ON HIS JOCK STRAP!	0	1
19612	RT @iMDatDudeFish: &#128514;&#128514;&#128514;&#128514; RT @VivaLaKash: #ThotGoals .. RT @LessonswithKate: I wanna learn how to jigg really good so I can be in the circle.	2	1
3326	@GeneTNBARockBox Says the old man :( I hope you can survive another 10 years, you silly Jigga boo monkey	0	1
17182	"RT @OhYouNanciHuh: Talmbout ""I graduate next month"" word? Congrats! What in? ""safe food handling"" bitch...if you don't flee from me with th&#8230;"	1	2
15059	RT @ClassClownKJL: Those 2014 NBA All Star Jerseys look retarded...They look like the combo of a NFL jersey &amp; a FUBU jersey	1	2
1241	&#8220;@Damn_ImTall: Anybody that gets traded straight up for Brandon knight is trash @BrandonJennings&#8221;@BushALMIGHTY	1	2
1010	&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg	0	1
3910	@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day	0	1
2086	' I guess a niggah just believe in ya that's proof for ya , can name a lot of things any other man wont do for ya... http://t.co/OTvw1vlDPY	1	2
22022	The ghetto thuged out version of tree of life coming soon...	1	2
20440	RT @shaelynspacyyy: &#8220;@UglyAssDerrick: @shaelynspacyyy they trash though?&#8221; http://t.co/dJ5kvo7RSr	1	2
8721	Classy rich family kids doing drugs and tryina be all ghetto and shit,while actual ghetto poor kids looking for education to get outta there	1	2
21322	Sixten just shoved like 8 Oreos down his throat	2	1
21083	"School
Schoo
Scho
Sch
Sc
S
St
Sta
Stay
Stay h
Stay ho
Stay hom
Stay home"	2	1
494	"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like"""	1	2
13768	Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.	2	1
3776	@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420	0	1
20649	RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...	2	1
20703	RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess	2	1
5066	@TheGamecubeGuy I liked the day a bird got in your classroom.	2	1
15653	RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK	0	1
20942	Really Barnicle? OJ or Anthony Weiner? MJ is a clown show for #teabaggers and the rich. Come on #msnbc do you want good ratings? #morningjoe	1	2
9609	Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.	2	1
7681	A squad of dyke cholas fear nobody. They worse than the cartel	2	1
15282	RT @DanaPerino: Was just handed this on my flight. Must be in good hands on this bird! http://t.co/7vJwDCdTxV	2	1
12129	International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/zIBNJMIILJ	2	1
22887	Vandalize that pussy.It's on.	1	2
7113	@reptar_ray nigglet send me the pictures	1	2
9207	Even Humming birds like the stuff http://t.co/W7OHSCbg3L	2	1
24709	march is about to get mad! #marchmadness #collegehoops #indiana #iubb #hoosiers	2	1
12522	"Kayci and I greet each other by saying ""hey cunt"" like it makes me lol"	1	2
22824	U think them nigs u with is with u?	1	2
4878	"@StPaul_Brandon 
She colored not Lebanese"	2	1
3457	@Herfarm Move out of our country teabaggers!	0	2
25068	"think i should change ""&#9733;Doctor's Advocate&#9733;"" to ""cunt that goes mental"" #hmm"	1	2
8940	Dem niccas run plays too quick	1	2
20880	RT @zLuketheDuke: @TonyJRodriguez just a bunch of rednecks hammered for three straight days	1	2
19023	RT @badblogger69: @wenchbucket that monkey is from hell	2	1
14693	"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? 
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;"	0	1
22666	Tiny out here looking like an albino red nose pitbull from a dope boy's trap house.	2	1
13184	Mitt Romney hates big bird. Fascist.	2	1
21495	Some of these hood negros don't deserve bail money the way they be visiting jail.	0	2
9089	Draft Drinking Game: chug a beer everytime you see a black woman crying. @stoolpresidente	2	1
14578	RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;	2	1
6016	@dgardner @YoniFreedhoff Sounds like the hysteria over bird flu a few years back. It had a lower mortality rate than the regular flu.	2	1
23694	You NEED an iPhone to use their stupid watch? Apple is just grabbing people ankles and shaking the money out of rubes pockets.	2	1
